
 mi.net.adj.matrix.wt = 

             v1        v2 v3         v4         v5 v6         v7         v8
v116  0.0000000 0.000000000   0 0.38370392 0.587768026 0.38370392   0   0
v117  0.0000000 1.107775051   0 0.00000000 0.030777587 0.00000000   0   0
v118  1.3638496 0.036941166   0 0.00000000 1.397142357 0.00000000   0   0
v119  0.0000000 1.776967662   0 0.00000000 0.000000000 0.00000000   0   0
v120  0.0000000 1.226118074   0 0.00000000 0.076605848 0.00000000   0   0
v121  0.0000000 0.000000000   0 0.00000000 0.878393134 0.00000000   0   0
v122  0.0000000 0.787980830   0 0.15267859 0.456289309 0.15267859   0   0
v123  1.3638496 0.036941166   0 0.00000000 1.397142357 0.00000000   0   0
v124  0.0000000 0.000000000   0 0.70788835 3.177892109 0.70788835   0   0
v125  0.0000000 0.787980830   0 0.15267859 0.456289309 0.15267859   0   0
v126 10.8093626 0.000000000   0 0.00000000 0.000000000 0.00000000   0   0
v127  0.0000000 0.000000000   0 0.15267859 0.000000000 0.15267859   0   0
v128  0.0000000 0.936727065   0 0.00000000 0.000000000 0.00000000   0   0
v129  0.0000000 0.229594972   0 0.05087707 0.229594972 0.05087707   0   0
v130  1.4504064 0.152678590   0 0.00000000 0.152678590 0.00000000   0   0
v131  0.0000000 1.506738693   0 0.02972545 0.000000000 0.02972545   0   0
v132  0.0000000 0.000000000   0 0.00000000 0.590449689 0.00000000   0   0
v133  1.4504064 0.152678590   0 0.00000000 0.152678590 0.00000000   0   0
v134  0.5861989 1.537077017   0 1.72771751 1.118679007 1.72771751   0   0
v135  0.0000000 0.000000000   0 0.00000000 0.000000000 0.00000000   0   0
v136  0.0000000 5.216847578   0 0.00000000 0.000000000 0.00000000   0   0
v137  2.2869532 0.000000000   0 0.00000000 0.989448273 0.00000000   0   0
v138  0.3314224 0.000000000   0 0.00000000 0.000000000 0.00000000   0   0
v139  0.0000000 0.000000000   0 0.00000000 0.000000000 0.00000000   0   0
v140  0.2689333 0.738948497   0 0.00000000 0.738948497 0.00000000   0   0
v141  0.0000000 0.000000000   0 0.00000000 0.000000000 0.00000000   0   0
v142  0.5861989 1.537077017   0 1.72771751 1.118679007 1.72771751   0   0
v143  0.0000000 0.000000000   0 0.70788835 3.177892109 0.70788835   0   0
v144  1.4178097 1.814252111   0 0.00000000 1.639971366 0.00000000   0   0
v145  3.2501995 0.591312190   0 4.44777070 0.405461015 4.44777070   0   0
v146  0.0000000 1.776967662   0 0.00000000 0.000000000 0.00000000   0   0
v147  0.0000000 1.776967662   0 0.00000000 0.000000000 0.00000000   0   0
v148  0.0000000 1.740121192   0 0.00000000 0.000000000 0.00000000   0   0
v149  0.0000000 4.057480392   0 0.00000000 0.000000000 0.00000000   0   0
v150  0.0000000 0.000000000   0 0.00000000 0.000000000 0.00000000   0   0
v151  1.4504064 0.152678590   0 0.00000000 0.152678590 0.00000000   0   0
v152  3.9469908 0.000000000   0 0.00000000 0.120139655 0.00000000   0   0
v153  0.0000000 0.000000000   0 0.00000000 1.019081938 0.00000000   0   0
v154  0.0000000 0.000000000   0 0.00000000 0.000000000 0.00000000   0   0
v155  3.2501995 0.591312190   0 4.44777070 0.405461015 4.44777070   0   0
v156  0.0000000 0.787980830   0 0.15267859 0.456289309 0.15267859   0   0
v157  0.0000000 0.197147216   0 0.98568960 0.197147216 0.98568960   0   0
v158  0.0000000 0.000000000   0 0.00000000 0.000000000 0.00000000   0   0
v159  0.4374468 1.074824399   0 0.00000000 0.000000000 0.00000000   0   0
v160  0.5861989 1.537077017   0 1.72771751 1.118679007 1.72771751   0   0
v161  0.0000000 0.000000000   0 4.75239435 0.632207586 4.75239435   0   0
v162  0.3346149 0.868373917   0 0.00000000 0.000000000 0.00000000   0   0
v163  0.0000000 0.000000000   0 0.00000000 3.779098257 0.00000000   0   0
v164  0.0000000 0.000000000   0 0.00000000 0.000000000 0.00000000   0   0
v165  0.0000000 1.226118074   0 0.00000000 0.076605848 0.00000000   0   0
v166  0.0000000 0.614906544   0 0.40665951 0.000000000 0.40665951   0   0
v167  3.2501995 0.591312190   0 4.44777070 0.405461015 4.44777070   0   0
v168  0.0000000 0.000000000   0 0.15267859 0.000000000 0.15267859   0   0
v169  0.0000000 0.000000000   0 0.70788835 3.177892109 0.70788835   0   0
v170  1.4504064 0.152678590   0 0.00000000 0.152678590 0.00000000   0   0
             v48        v49 v50 v51 v52         v53         v54        v55
v1   1.178671072 1.83237993   0   0   0 0.504231844 0.504231844 3.97118439
v2   0.998343292 0.00000000   0   0   0 0.000000000 0.000000000 0.00000000
v3   0.000000000 0.00000000   0   0   0 0.000000000 0.000000000 0.00000000
v4   0.000000000 0.00000000   0   0   0 0.110262053 0.110262053 0.00000000
v5   0.000000000 0.00000000   0   0   0 0.937900355 0.937900355 0.00000000
v6   0.000000000 0.00000000   0   0   0 0.000000000 0.000000000 0.00000000
v7   0.000000000 0.02562246   0   0   0 0.000000000 0.000000000 0.53383325
v8   0.000000000 0.00000000   0   0   0 0.110262053 0.110262053 0.00000000
v9   3.652278857 0.00000000   0   0   0 0.464464312 0.464464312 0.04317110
v10  0.000000000 0.00000000   0   0   0 0.000000000 0.000000000 0.00000000
v11  0.000000000 0.00000000   0   0   0 0.103413383 0.103413383 0.84455628
v12  0.342654601 0.00000000   0   0   0 0.000000000 0.000000000 0.00000000
v13  0.000000000 2.76177869   0   0   0 0.000000000 0.000000000 6.43875719
v14  0.000000000 0.19275278   0   0   0 0.000000000 0.000000000 0.89165755
v15  0.000000000 0.00000000   0   0   0 0.000000000 0.000000000 0.00000000
v16  2.501959210 0.00000000   0   0   0 0.457220866 0.457220866 0.00000000
v17  0.152678590 0.00000000   0   0   0 1.727717511 1.727717511 0.00000000
v18  3.652278857 0.00000000   0   0   0 0.464464312 0.464464312 0.04317110
v19  3.177892109 0.76271465   0   0   0 3.179454462 3.179454462 1.68432636
v20  0.000000000 0.18876566   0   0   0 1.118679007 1.118679007 0.59044969
v21  3.652278857 0.00000000   0   0   0 0.464464312 0.464464312 0.04317110
v22  0.000000000 0.00000000   0   0   0 0.000000000 0.000000000 0.00000000
v23  3.177892109 0.76271465   0   0   0 3.179454462 3.179454462 1.68432636
v24  0.000000000 0.00000000   0   0   0 0.000000000 0.000000000 0.00000000
v25  0.000000000 0.00000000   0   0   0 0.000000000 0.000000000 0.00000000
v26  0.000000000 0.00000000   0   0   0 0.000000000 0.000000000 0.00000000
v27  1.397142357 0.00000000   0   0   0 0.036941166 0.036941166 0.00000000
v28  0.197147216 1.02577371   0   0   0 0.000000000 0.000000000 2.44922275
v29  0.076605848 0.00000000   0   0   0 0.000000000 0.000000000 0.00000000
v30  0.000000000 0.00000000   0   0   0 0.758466499 0.758466499 0.15497417
v31  0.590449689 4.81143640   0   0   0 0.000000000 0.000000000 0.00000000
v32  0.878393134 0.00000000   0   0   0 0.000000000 0.000000000 0.94891728
v33  0.000000000 0.19275278   0   0   0 0.000000000 0.000000000 0.89165755
v34  0.000000000 0.73876126   0   0   0 0.000000000 0.000000000 1.89563091
v35  3.779098257 0.79767118   0   0   0 0.000000000 0.000000000 1.89899056
v36  0.000000000 0.00000000   0   0   0 0.000000000 0.000000000 0.00000000
v37  0.738948497 0.00000000   0   0   0 0.000000000 0.000000000 0.00000000
v38  0.000000000 0.00000000   0   0   0 0.656173583 0.656173583 0.00000000
v39  1.019081938 0.19163300   0   0   0 0.000000000 0.000000000 0.86907734
v40  0.000000000 0.00000000   0   0   0 0.586198922 0.586198922 0.00000000
v41  0.000000000 0.18876566   0   0   0 1.537077017 1.537077017 0.00000000
v42  0.000000000 0.00000000   0   0   0 0.000000000 0.000000000 0.00000000
v43  0.152678590 0.00000000   0   0   0 1.727717511 1.727717511 0.00000000
v44  0.000000000 0.18876566   0   0   0 1.118679007 1.118679007 0.59044969
v45  0.152678590 0.00000000   0   0   0 1.727717511 1.727717511 0.00000000
v46  0.000000000 0.00000000   0   0   0 0.000000000 0.000000000 0.00000000
v47  0.000000000 0.00000000   0   0   0 0.000000000 0.000000000 0.00000000
v48  0.000000000 0.18876566   0   0   0 1.118679007 1.118679007 0.59044969
v49  0.188765659 0.00000000   0   0   0 1.812248188 1.812248188 4.81143640
v50  0.000000000 0.00000000   0   0   0 0.000000000 0.000000000 0.00000000
v51  0.000000000 0.00000000   0   0   0 0.000000000 0.000000000 0.00000000
v52  0.000000000 0.00000000   0   0   0 0.000000000 0.000000000 0.00000000
v53  1.118679007 1.81224819   0   0   0 0.000000000 0.000000000 0.00000000
v54  1.118679007 1.81224819   0   0   0 0.000000000 0.000000000 0.00000000
v55  0.590449689 4.81143640   0   0   0 0.000000000 0.000000000 0.00000000
v56  0.663299924 0.00000000   0   0   0 0.000000000 0.000000000 0.00000000
v57  0.000000000 0.00000000   0   0   0 0.384179118 0.384179118 0.04317110
v58  0.000000000 0.00000000   0   0   0 0.000000000 0.000000000 2.34060002
v59  1.937812246 0.00000000   0   0   0 0.000000000 0.000000000 0.00000000
v60  3.177892109 0.76271465   0   0   0 3.179454462 3.179454462 1.68432636
v61  0.000000000 0.00000000   0   0   0 0.000000000 0.000000000 0.00000000
v62  0.000000000 0.00000000   0   0   0 0.000000000 0.000000000 0.00000000
v63  0.000000000 0.18876566   0   0   0 1.537077017 1.537077017 0.00000000
v64  0.000000000 0.00000000   0   0   0 0.000000000 0.000000000 0.00000000
v65  3.177892109 0.76271465   0   0   0 3.179454462 3.179454462 1.68432636
v66  0.405461015 0.00000000   0   0   0 3.499258333 3.499258333 0.00000000
v67  0.456289309 0.18876566   0   0   0 1.110364308 1.110364308 0.58821106
v68  0.000000000 0.00000000   0   0   0 0.656173583 0.656173583 0.00000000
v69  0.051201045 0.00000000   0   0   0 0.000000000 0.000000000 0.00000000
v70  0.000000000 0.48264488   0   0   0 0.000000000 0.000000000 1.44792805
v71  0.000000000 0.00000000   0   0   0 0.000000000 0.000000000 0.00000000
v72  0.000000000 0.00000000   0   0   0 0.000000000 0.000000000 0.00000000
v73  0.000000000 0.00000000   0   0   0 0.656173583 0.656173583 0.00000000
v74  3.177892109 0.76271465   0   0   0 3.179454462 3.179454462 1.68432636
v75  0.000000000 0.18876566   0   0   0 1.537077017 1.537077017 0.00000000
v76  1.639971366 0.00000000   0   0   0 0.096747546 0.096747546 0.00000000
v77  0.000000000 0.00000000   0   0   0 0.000000000 0.000000000 0.00000000
v78  3.779098257 0.79767118   0   0   0 0.000000000 0.000000000 1.89899056
v79  0.000000000 0.00000000   0   0   0 0.000000000 0.000000000 0.00000000
v80  1.637754676 0.12114914   0   0   0 0.000000000 0.000000000 0.00000000
v81  0.000000000 0.00000000   0   0   0 0.000000000 0.000000000 0.00000000
v82  0.000000000 0.00000000   0   0   0 0.000000000 0.000000000 0.00000000
v83  0.000000000 0.00000000   0   0   0 0.000000000 0.000000000 0.00000000
v84  0.007774554 0.87740074   0   0   0 0.007774554 0.007774554 2.13624396
v85  0.663299924 0.00000000   0   0   0 0.000000000 0.000000000 0.00000000
v86  0.371193703 4.55026742   0   0   0 3.434222166 3.434222166 0.59592326
v87  0.594199419 0.18876566   0   0   0 1.285572143 1.285572143 0.63280608
v88  0.188765659 0.00000000   0   0   0 1.812248188 1.812248188 4.81143640
v89  0.000000000 0.78442271   0   0   0 3.643683394 3.643683394 0.00000000
v90  1.397142357 0.00000000   0   0   0 0.036941166 0.036941166 0.00000000
v91  0.000000000 0.18876566   0   0   0 1.537077017 1.537077017 0.00000000
v92  1.262665528 0.00000000   0   0   0 0.570620166 0.570620166 0.00000000
v93  0.000000000 0.00000000   0   0   0 0.000000000 0.000000000 0.00000000
v94  0.456289309 0.18876566   0   0   0 1.110364308 1.110364308 0.58821106
v95  1.262665528 0.00000000   0   0   0 0.570620166 0.570620166 0.00000000
v96  0.000000000 0.00000000   0   0   0 0.000000000 0.000000000 0.00000000
v97  0.000000000 5.57695133   0   0   0 1.013637960 1.013637960 2.22548565
v98  0.000000000 0.00000000   0   0   0 0.000000000 0.000000000 0.00000000
v99  3.177892109 0.76271465   0   0   0 3.179454462 3.179454462 1.68432636
v100 0.000000000 0.18876566   0   0   0 1.118679007 1.118679007 0.59044969
v101 0.000000000 0.00000000   0   0   0 0.000000000 0.000000000 0.00000000
v102 1.871432860 0.00000000   0   0   0 0.228286911 0.228286911 0.00000000
v103 0.000000000 0.00000000   0   0   0 0.000000000 0.000000000 0.00000000
v104 0.000000000 0.18876566   0   0   0 1.537077017 1.537077017 0.00000000
v105 1.397142357 0.00000000   0   0   0 0.036941166 0.036941166 0.00000000
v106 3.177892109 0.76271465   0   0   0 3.179454462 3.179454462 1.68432636
v107 0.000000000 0.00000000   0   0   0 0.384179118 0.384179118 0.04317110
v108 0.000000000 0.00000000   0   0   0 0.110262053 0.110262053 0.00000000
v109 0.000000000 0.78442271   0   0   0 3.643683394 3.643683394 0.00000000
v110 0.000000000 0.23093976   0   0   0 0.000000000 0.000000000 0.96543841
v111 3.177892109 0.76271465   0   0   0 3.179454462 3.179454462 1.68432636
v112 0.152678590 0.00000000   0   0   0 1.727717511 1.727717511 0.00000000
v113 0.332838685 0.15127856   0   0   0 2.097710830 2.097710830 0.00000000
v114 0.000000000 0.00000000   0   0   0 0.770225095 0.770225095 0.00000000
v115 3.177892109 0.76271465   0   0   0 3.179454462 3.179454462 1.68432636
v116 0.587768026 0.00000000   0   0   0 0.000000000 0.000000000 0.00000000
v117 0.030777587 0.00000000   0   0   0 0.000000000 0.000000000 0.36245177
v118 1.397142357 0.00000000   0   0   0 0.036941166 0.036941166 0.00000000
v119 0.000000000 0.00000000   0   0   0 0.110262053 0.110262053 0.00000000
v120 0.076605848 0.00000000   0   0   0 0.000000000 0.000000000 0.00000000
v121 0.878393134 0.00000000   0   0   0 0.000000000 0.000000000 0.94891728
v122 0.456289309 0.18876566   0   0   0 1.110364308 1.110364308 0.58821106
v123 1.397142357 0.00000000   0   0   0 0.036941166 0.036941166 0.00000000
v124 3.177892109 0.76271465   0   0   0 3.179454462 3.179454462 1.68432636
v125 0.456289309 0.18876566   0   0   0 1.110364308 1.110364308 0.58821106
v126 0.000000000 0.00000000   0   0   0 0.000000000 0.000000000 0.00000000
v127 0.000000000 0.18876566   0   0   0 1.118679007 1.118679007 0.59044969
v128 0.000000000 0.00000000   0   0   0 0.000000000 0.000000000 0.24172430
v129 0.229594972 0.05530624   0   0   0 1.957192997 1.957192997 0.00000000
v130 0.152678590 0.00000000   0   0   0 1.727717511 1.727717511 0.00000000
v131 0.000000000 6.25234280   0   0   0 0.171702069 0.171702069 1.43596289
v132 0.590449689 4.81143640   0   0   0 0.000000000 0.000000000 0.00000000
v133 0.152678590 0.00000000   0   0   0 1.727717511 1.727717511 0.00000000
v134 1.118679007 1.81224819   0   0   0 0.000000000 0.000000000 0.00000000
v135 0.000000000 0.00000000   0   0   0 0.000000000 0.000000000 0.00000000
v136 0.000000000 0.96510686   0   0   0 0.125435741 0.125435741 0.00000000
v137 0.989448273 0.72270723   0   0   0 0.000000000 0.000000000 0.00000000
v138 0.000000000 5.17902401   0   0   0 0.876760546 0.876760546 2.00411679
v139 0.000000000 0.00000000   0   0   0 0.000000000 0.000000000 0.00000000
v140 0.738948497 0.00000000   0   0   0 0.000000000 0.000000000 0.00000000
v141 0.000000000 0.00000000   0   0   0 0.000000000 0.000000000 0.00000000
v142 1.118679007 1.81224819   0   0   0 0.000000000 0.000000000 0.00000000
v143 3.177892109 0.76271465   0   0   0 3.179454462 3.179454462 1.68432636
v144 1.639971366 0.00000000   0   0   0 0.096747546 0.096747546 0.00000000
v145 0.405461015 0.00000000   0   0   0 3.499258333 3.499258333 0.00000000
v146 0.000000000 0.00000000   0   0   0 0.110262053 0.110262053 0.00000000
v147 0.000000000 0.00000000   0   0   0 0.110262053 0.110262053 0.00000000
v148 0.000000000 0.00000000   0   0   0 0.274237488 0.274237488 0.00000000
v149 0.000000000 0.00000000   0   0   0 0.384179118 0.384179118 0.04317110
v150 0.000000000 0.00000000   0   0   0 0.000000000 0.000000000 0.00000000
v151 0.152678590 0.00000000   0   0   0 1.727717511 1.727717511 0.00000000
v152 0.120139655 0.00000000   0   0   0 1.268424809 1.268424809 0.00000000
v153 1.019081938 0.19163300   0   0   0 0.000000000 0.000000000 0.86907734
v154 0.000000000 0.00000000   0   0   0 0.000000000 0.000000000 0.00000000
v155 0.405461015 0.00000000   0   0   0 3.499258333 3.499258333 0.00000000
v156 0.456289309 0.18876566   0   0   0 1.110364308 1.110364308 0.58821106
v157 0.197147216 1.02577371   0   0   0 0.000000000 0.000000000 2.44922275
v158 0.000000000 0.00000000   0   0   0 0.000000000 0.000000000 0.00000000
v159 0.000000000 0.00000000   0   0   0 0.000000000 0.000000000 2.34060002
v160 1.118679007 1.81224819   0   0   0 0.000000000 0.000000000 0.00000000
v161 0.632207586 0.00000000   0   0   0 0.000000000 0.000000000 0.00000000
v162 0.000000000 0.00000000   0   0   0 0.000000000 0.000000000 0.00000000
v163 3.779098257 0.79767118   0   0   0 0.000000000 0.000000000 1.89899056
v164 0.000000000 0.00000000   0   0   0 0.000000000 0.000000000 0.00000000
v165 0.076605848 0.00000000   0   0   0 0.000000000 0.000000000 0.00000000
v166 0.000000000 0.00000000   0   0   0 0.000000000 0.000000000 0.14799766
v167 0.405461015 0.00000000   0   0   0 3.499258333 3.499258333 0.00000000
v168 0.000000000 0.18876566   0   0   0 1.537077017 1.537077017 0.00000000
v169 3.177892109 0.76271465   0   0   0 3.179454462 3.179454462 1.68432636
v170 0.152678590 0.00000000   0   0   0 1.727717511 1.727717511 0.00000000
            v56        v57        v58       v59        v60 v61 v62         v63
v1   0.00000000 0.40511065 1.07482440 0.0000000 3.26824681   0   0 0.000000000
v2   0.00000000 2.18482731 0.00000000 0.0000000 0.35533062   0   0 0.998343292
v3   0.00000000 0.00000000 0.00000000 0.0000000 0.00000000   0   0 0.000000000
v4   0.00000000 4.21940895 0.00000000 0.0000000 0.63119701   0   0 1.776967662
v5   0.66329992 0.68580080 0.00000000 0.0000000 0.00000000   0   0 2.026366179
v6   0.00000000 0.00000000 0.00000000 0.0000000 0.00000000   0   0 0.000000000
v7   0.00000000 1.23786997 0.00000000 0.0000000 0.00000000   0   0 0.152632614
v8   0.00000000 4.21940895 0.00000000 0.0000000 0.63119701   0   0 1.776967662
v9   1.61476540 0.00000000 0.00000000 0.1422924 1.52690948   0   0 0.000000000
v10  0.00000000 0.00000000 0.00000000 0.0000000 0.00000000   0   0 0.000000000
v11  1.48476660 0.00000000 1.70874590 4.2153986 0.00000000   0   0 0.000000000
v12  0.15900618 0.00000000 0.40342480 0.5543770 0.00000000   0   0 0.342654601
v13  0.00000000 1.38564600 1.15084464 0.0000000 0.41133429   0   0 0.000000000
v14  0.00000000 4.57215935 0.00000000 0.0000000 0.03900206   0   0 1.238867710
v15  0.00000000 0.00000000 0.00000000 0.0000000 0.00000000   0   0 0.000000000
v16  0.00000000 0.00000000 0.00000000 3.3317611 1.19062674   0   0 0.000000000
v17  0.00000000 0.00000000 0.00000000 0.4617709 0.70788835   0   0 0.152678590
v18  1.61476540 0.00000000 0.00000000 0.1422924 1.52690948   0   0 0.000000000
v19  0.15900618 1.43112156 0.40342480 0.4358000 0.00000000   0   0 0.000000000
v20  0.66329992 0.00000000 0.00000000 1.9378122 3.17789211   0   0 0.000000000
v21  1.61476540 0.00000000 0.00000000 0.1422924 1.52690948   0   0 0.000000000
v22  0.00000000 0.00000000 0.00000000 0.0000000 0.00000000   0   0 0.000000000
v23  0.15900618 1.43112156 0.40342480 0.4358000 0.00000000   0   0 0.000000000
v24  0.00000000 0.00000000 0.00000000 0.0000000 0.00000000   0   0 0.000000000
v25  0.00000000 0.00000000 0.00000000 0.0000000 0.00000000   0   0 0.000000000
v26  0.00000000 0.00000000 0.00000000 0.0000000 0.00000000   0   0 0.000000000
v27  4.24905043 0.00000000 0.00000000 2.6063075 0.50745741   0   0 0.036941166
v28  0.15900618 0.00000000 0.40342480 0.0000000 0.00000000   0   0 0.197147216
v29  1.84636399 0.43321149 0.00000000 0.1616031 0.00000000   0   0 1.226118074
v30  1.68897849 0.00000000 0.00000000 0.1422924 1.93640284   0   0 0.000000000
v31  0.00000000 0.04317110 2.34060002 0.0000000 1.68432636   0   0 0.000000000
v32  0.00000000 0.23709978 2.40381272 0.0000000 2.09427846   0   0 0.000000000
v33  0.00000000 4.57215935 0.00000000 0.0000000 0.03900206   0   0 1.238867710
v34  0.00000000 0.00000000 0.00000000 0.0000000 0.00000000   0   0 0.000000000
v35  0.15900618 0.00000000 0.40342480 0.4358000 0.93882996   0   0 0.000000000
v36  0.00000000 0.00000000 0.00000000 0.0000000 0.00000000   0   0 0.000000000
v37  0.00000000 1.72244819 0.00000000 0.8578849 0.20908616   0   0 0.738948497
v38  0.00000000 0.00000000 0.00000000 0.0000000 0.15593119   0   0 0.000000000
v39  0.66412162 0.00000000 0.00000000 0.0000000 0.03302625   0   0 0.000000000
v40  0.23214449 0.00000000 0.43744676 0.7304456 0.00000000   0   0 0.000000000
v41  0.00000000 4.05748039 1.07482440 0.0000000 0.00000000   0   0 0.000000000
v42  0.00000000 0.00000000 0.00000000 0.0000000 0.00000000   0   0 0.000000000
v43  0.00000000 0.00000000 0.00000000 0.4617709 0.70788835   0   0 0.152678590
v44  0.66329992 0.00000000 0.00000000 1.9378122 3.17789211   0   0 0.000000000
v45  0.00000000 0.00000000 0.00000000 0.4617709 0.70788835   0   0 0.152678590
v46  0.00000000 0.00000000 0.00000000 0.0000000 0.00000000   0   0 0.000000000
v47  0.00000000 0.00000000 0.00000000 0.0000000 0.00000000   0   0 0.000000000
v48  0.66329992 0.00000000 0.00000000 1.9378122 3.17789211   0   0 0.000000000
v49  0.00000000 0.00000000 0.00000000 0.0000000 0.76271465   0   0 0.188765659
v50  0.00000000 0.00000000 0.00000000 0.0000000 0.00000000   0   0 0.000000000
v51  0.00000000 0.00000000 0.00000000 0.0000000 0.00000000   0   0 0.000000000
v52  0.00000000 0.00000000 0.00000000 0.0000000 0.00000000   0   0 0.000000000
v53  0.00000000 0.38417912 0.00000000 0.0000000 3.17945446   0   0 1.537077017
v54  0.00000000 0.38417912 0.00000000 0.0000000 3.17945446   0   0 1.537077017
v55  0.00000000 0.04317110 2.34060002 0.0000000 1.68432636   0   0 0.000000000
v56  0.00000000 0.00000000 0.00000000 0.7936551 0.15900618   0   0 0.000000000
v57  0.00000000 0.00000000 0.00000000 0.0000000 1.43112156   0   0 4.057480392
v58  0.00000000 0.00000000 0.00000000 0.0000000 0.40342480   0   0 1.074824399
v59  0.79365510 0.00000000 0.00000000 0.0000000 0.43579999   0   0 0.000000000
v60  0.15900618 1.43112156 0.40342480 0.4358000 0.00000000   0   0 0.000000000
v61  0.00000000 0.00000000 0.00000000 0.0000000 0.00000000   0   0 0.000000000
v62  0.00000000 0.00000000 0.00000000 0.0000000 0.00000000   0   0 0.000000000
v63  0.00000000 4.05748039 1.07482440 0.0000000 0.00000000   0   0 0.000000000
v64  0.00000000 0.00000000 0.00000000 0.0000000 0.00000000   0   0 0.000000000
v65  0.15900618 1.43112156 0.40342480 0.4358000 0.00000000   0   0 0.000000000
v66  0.00000000 0.00000000 0.00000000 1.4611700 1.44116034   0   0 0.591312190
v67  0.00000000 3.49520423 0.00000000 0.0000000 3.17055547   0   0 0.787980830
v68  0.00000000 0.00000000 0.00000000 0.0000000 0.15593119   0   0 0.000000000
v69  1.82020750 0.39696581 0.00000000 7.4222696 0.00000000   0   0 1.172443613
v70  0.00000000 0.17780334 0.00000000 0.0000000 0.00000000   0   0 0.000000000
v71  0.00000000 0.00000000 0.00000000 0.0000000 0.00000000   0   0 0.000000000
v72  0.00000000 0.00000000 0.00000000 0.0000000 0.00000000   0   0 0.000000000
v73  0.00000000 0.00000000 0.00000000 0.0000000 0.15593119   0   0 0.000000000
v74  0.15900618 1.43112156 0.40342480 0.4358000 0.00000000   0   0 0.000000000
v75  0.00000000 4.05748039 1.07482440 0.0000000 0.00000000   0   0 0.000000000
v76  0.00000000 4.32282988 0.00000000 0.0000000 0.63844466   0   0 1.814252111
v77  0.00000000 0.00000000 0.00000000 0.0000000 0.00000000   0   0 0.000000000
v78  0.15900618 0.00000000 0.40342480 0.4358000 0.93882996   0   0 0.000000000
v79  0.00000000 0.00000000 0.00000000 0.0000000 0.00000000   0   0 0.000000000
v80  0.00000000 0.00000000 2.68610114 2.1570488 0.00000000   0   0 0.273489442
v81  0.00000000 0.00000000 0.00000000 0.0000000 0.00000000   0   0 0.000000000
v82  0.00000000 0.00000000 0.00000000 0.0000000 0.00000000   0   0 0.000000000
v83  0.00000000 0.00000000 0.00000000 0.0000000 0.00000000   0   0 0.000000000
v84  0.15900618 1.94285663 0.40342480 0.0000000 1.19130535   0   0 0.007774554
v85  0.00000000 0.00000000 0.00000000 0.7936551 0.15900618   0   0 0.000000000
v86  0.00000000 0.00000000 0.00000000 0.0000000 1.40024502   0   0 0.568362768
v87  0.66329992 0.00000000 0.00000000 1.9728596 3.45401835   0   0 0.000000000
v88  0.00000000 0.00000000 0.00000000 0.0000000 0.76271465   0   0 0.188765659
v89  0.15900618 1.61631675 0.40342480 0.0000000 0.87836582   0   0 4.256934708
v90  4.24905043 0.00000000 0.00000000 2.6063075 0.50745741   0   0 0.036941166
v91  0.00000000 4.05748039 1.07482440 0.0000000 0.00000000   0   0 0.000000000
v92  0.00000000 0.43847991 1.07482440 0.0000000 3.40719874   0   0 0.000000000
v93  0.00000000 0.00000000 0.00000000 0.0000000 0.00000000   0   0 0.000000000
v94  0.00000000 3.49520423 0.00000000 0.0000000 3.17055547   0   0 0.787980830
v95  0.00000000 0.43847991 1.07482440 0.0000000 3.40719874   0   0 0.000000000
v96  0.00000000 0.00000000 0.00000000 0.0000000 0.00000000   0   0 0.000000000
v97  0.00000000 0.00000000 0.00000000 1.1033511 0.37295666   0   0 0.000000000
v98  0.84682449 0.00000000 0.00000000 0.0000000 0.52644556   0   0 0.000000000
v99  0.15900618 1.43112156 0.40342480 0.4358000 0.00000000   0   0 0.000000000
v100 0.66329992 0.00000000 0.00000000 1.9378122 3.17789211   0   0 0.000000000
v101 0.00000000 0.00000000 0.00000000 0.0000000 0.00000000   0   0 0.000000000
v102 0.00000000 0.00000000 0.00000000 0.0000000 0.80940320   0   0 0.000000000
v103 0.00000000 0.00000000 0.00000000 0.0000000 0.00000000   0   0 0.000000000
v104 0.00000000 4.05748039 1.07482440 0.0000000 0.00000000   0   0 0.000000000
v105 4.24905043 0.00000000 0.00000000 2.6063075 0.50745741   0   0 0.036941166
v106 0.15900618 1.43112156 0.40342480 0.4358000 0.00000000   0   0 0.000000000
v107 0.00000000 0.00000000 0.00000000 0.0000000 1.43112156   0   0 4.057480392
v108 0.00000000 4.21940895 0.00000000 0.0000000 0.63119701   0   0 1.776967662
v109 0.15900618 1.61631675 0.40342480 0.0000000 0.87836582   0   0 4.256934708
v110 0.67651126 0.85614047 0.00000000 0.0000000 0.00000000   0   0 2.243389912
v111 0.15900618 1.43112156 0.40342480 0.4358000 0.00000000   0   0 0.000000000
v112 0.00000000 0.00000000 0.00000000 0.4617709 0.70788835   0   0 0.152678590
v113 0.00000000 0.00000000 0.00000000 0.5483641 0.96133076   0   0 0.332838685
v114 0.00000000 0.00000000 0.00000000 0.0000000 0.22987746   0   0 0.000000000
v115 0.15900618 1.43112156 0.40342480 0.4358000 0.00000000   0   0 0.000000000
v116 0.00000000 0.00000000 0.00000000 0.0000000 0.00000000   0   0 0.000000000
v117 1.79081847 0.35987157 0.00000000 0.1455829 0.00000000   0   0 1.107775051
v118 4.24905043 0.00000000 0.00000000 2.6063075 0.50745741   0   0 0.036941166
v119 0.00000000 4.21940895 0.00000000 0.0000000 0.63119701   0   0 1.776967662
